relative_path,status,before_sha256,after_sha256,before_size_bytes,after_size_bytes
public_release/spine-divider-residuals/reports/PHASE_RESTART_1_REPORT.md,unchanged,a2d9097453d778457081373e7393da2cd768b2cf7cd57515860aefa669693ac7,a2d9097453d778457081373e7393da2cd768b2cf7cd57515860aefa669693ac7,10131,10131
public_release/spine-divider-residuals/reports/PHASE_RESTART_2_REPORT.md,unchanged,acc56a08488305546a04ef46eba58e6c67d3cfaa5a31e95d586b87ef29b84a7b,acc56a08488305546a04ef46eba58e6c67d3cfaa5a31e95d586b87ef29b84a7b,3220,3220
public_release/spine-divider-residuals/reports/PHASE_RESTART_3_REPORT.md,unchanged,aa49524cd591d903980923d03c7105795dc0e0b0a2dd59037bfd62f73890c577,aa49524cd591d903980923d03c7105795dc0e0b0a2dd59037bfd62f73890c577,3113,3113
public_release/spine-divider-residuals/reports/PHASE_RESTART_4_REPORT.md,unchanged,acab997d6081f40202895ce3b0e361a4641dca7aefc09e32c4ae82e91f726666,acab997d6081f40202895ce3b0e361a4641dca7aefc09e32c4ae82e91f726666,5626,5626
public_release/spine-divider-residuals/reports/PHASE_RESTART_7_REPORT.md,unchanged,3034df7b9a01902dde282a6fd85a180f9501c842c4d9f5dd29fc4c2bf51dd392,3034df7b9a01902dde282a6fd85a180f9501c842c4d9f5dd29fc4c2bf51dd392,2301,2301
public_release/spine-divider-residuals/reports/PHASE_RESTART_8_REPORT.md,unchanged,213bb111527d4738e2c817b85f3860f5e697306f739094c5d162be03ed327426,213bb111527d4738e2c817b85f3860f5e697306f739094c5d162be03ed327426,3917,3917
public_release/spine-divider-residuals/reports/PHASE_RESTART_9_REPORT.md,unchanged,ce895994bc513499fbe3d71e8e7933e93a402dbba53103bd6af1e6c757b85c0b,ce895994bc513499fbe3d71e8e7933e93a402dbba53103bd6af1e6c757b85c0b,2606,2606
public_release/spine-divider-residuals/requirements.txt,unchanged,8500bbf2c698874cc3daaceff04fb2ff684a6af3b42fbf8829ca4b62156bfe72,8500bbf2c698874cc3daaceff04fb2ff684a6af3b42fbf8829ca4b62156bfe72,52,52
public_release/spine-divider-residuals/results/phase02/Figure2_high_trace.csv,unchanged,3e05c6c157863454d4dcc6f90f4083694021938249759168c5dd465a53a9f0cd,3e05c6c157863454d4dcc6f90f4083694021938249759168c5dd465a53a9f0cd,658764,658764
public_release/spine-divider-residuals/results/phase02/Figure2_intermediate_trace.csv,unchanged,c9771f5ea496243eef42f59071ddb147ed535d4bf1051879ee906221799e310b,c9771f5ea496243eef42f59071ddb147ed535d4bf1051879ee906221799e310b,774549,774549
public_release/spine-divider-residuals/results/phase02/Figure2_low_trace.csv,unchanged,83ea9915cdba70168e6f96fcef9c257b95d0dd2caa9e6b552c570aed5508a9cb,83ea9915cdba70168e6f96fcef9c257b95d0dd2caa9e6b552c570aed5508a9cb,650466,650466
public_release/spine-divider-residuals/results/phase02/Figure2_representative_summary.csv,unchanged,05b54a809885784b925e44b601f9ab35b5085a8037f89379702ef3b2ef17a9de,05b54a809885784b925e44b601f9ab35b5085a8037f89379702ef3b2ef17a9de,1413,1413
public_release/spine-divider-residuals/results/phase02/Figure3_geometry_sweep.csv,unchanged,53f9af48c9c989264ddde1ddbc73641e500c7bdc7746da83d21e4d7167770e71,53f9af48c9c989264ddde1ddbc73641e500c7bdc7746da83d21e4d7167770e71,64360,64360
public_release/spine-divider-residuals/results/phase02/Figure4_matched_neck_heterogeneous_load.csv,unchanged,84c626934fffcad79c122e0a4e13fd1634f4809b0716dc0c15c07ef2759a6ff8,84c626934fffcad79c122e0a4e13fd1634f4809b0716dc0c15c07ef2759a6ff8,4257,4257
public_release/spine-divider-residuals/results/phase02/caption_discrepancy_table.csv,unchanged,1353f37778dcacb07cbcc358e3839f405672cb26cb83b2f8419a7ffd148f2042,1353f37778dcacb07cbcc358e3839f405672cb26cb83b2f8419a7ffd148f2042,1267,1267
public_release/spine-divider-residuals/results/phase02/central_smi_claim_tests.csv,unchanged,17def8ee6e784c8b786c88333a05e2f6f815c834ed67ab947dc3416ed9cd7931,17def8ee6e784c8b786c88333a05e2f6f815c834ed67ab947dc3416ed9cd7931,462,462
public_release/spine-divider-residuals/results/phase02/convergence_dt_intermediate.csv,unchanged,d7ad673a84d304258818c02877651e3a8406aae221772d47b953f9b0f047ce26,d7ad673a84d304258818c02877651e3a8406aae221772d47b953f9b0f047ce26,747,747
public_release/spine-divider-residuals/results/phase02/reproduction_parameters.csv,unchanged,cdcb1088ee97512278805a811863c81a6ae356c16214ed32b159e014302eeb90,cdcb1088ee97512278805a811863c81a6ae356c16214ed32b159e014302eeb90,184,184
public_release/spine-divider-residuals/results/phase03/chirp_validation.csv,unchanged,b19a81425430a2186222b3d74de24cf687f61d2a8a19e843a4ce86c7ac0301ae,b19a81425430a2186222b3d74de24cf687f61d2a8a19e843a4ce86c7ac0301ae,552,552
public_release/spine-divider-residuals/results/phase03/falsification_summary.csv,unchanged,90c6b77b51a9388eba932adf0c0ca5eb56f52945601bdbc2bc0366affaf6d477,90c6b77b51a9388eba932adf0c0ca5eb56f52945601bdbc2bc0366affaf6d477,212,212
public_release/spine-divider-residuals/results/phase03/impedance_spectrum.csv,unchanged,c1c0f7a9ef0ad6c117a09245e0f57ab6d3c380d8e4bddac33e48366114b0e5fd,c1c0f7a9ef0ad6c117a09245e0f57ab6d3c380d8e4bddac33e48366114b0e5fd,3296,3296
public_release/spine-divider-residuals/results/phase03/iso_transfer_counterexamples.csv,unchanged,dcff0ccd239f480474e5cbac4b533bf02701ccd37442da8062cbf2cb608871fa,dcff0ccd239f480474e5cbac4b533bf02701ccd37442da8062cbf2cb608871fa,715,715
public_release/spine-divider-residuals/results/phase03/neck_model_comparison.csv,unchanged,76429064cd8b86446873079f241adfa773653c3ea0c3ba39e37ab75b281a2619,76429064cd8b86446873079f241adfa773653c3ea0c3ba39e37ab75b281a2619,915,915
public_release/spine-divider-residuals/results/phase03/phase03_summary.csv,unchanged,5f9a0d2aa253a0c700578e19147542733aff4ea699461e1efa271041363c3bbf,5f9a0d2aa253a0c700578e19147542733aff4ea699461e1efa271041363c3bbf,779,779
public_release/spine-divider-residuals/results/phase03/predictor_comparison.csv,unchanged,8c499f556a20003b14e39f50486930a123acdf3c3d210053ddc37073bb203320,8c499f556a20003b14e39f50486930a123acdf3c3d210053ddc37073bb203320,3036,3036
public_release/spine-divider-residuals/results/phase03/sinusoidal_validation.csv,unchanged,b8686d8e2ce52206042eebaeb3d13068de0c1f19aef979a07231bb53ab5b7660,b8686d8e2ce52206042eebaeb3d13068de0c1f19aef979a07231bb53ab5b7660,343,343
public_release/spine-divider-residuals/results/phase03/smi_challenge_suite.csv,unchanged,7667985213814eedfab5621fda7c208a532cd4bccb3662733491b664379b8199,7667985213814eedfab5621fda7c208a532cd4bccb3662733491b664379b8199,7439,7439
public_release/spine-divider-residuals/results/phase03/spatial_convergence.csv,unchanged,bac62771512dccfa9417c8c9a3e0657ba9ad19bf82e9a15d656909f79031f5ed,bac62771512dccfa9417c8c9a3e0657ba9ad19bf82e9a15d656909f79031f5ed,741,741
public_release/spine-divider-residuals/results/phase04/active_falsification_summary.csv,unchanged,0957c05364550121e18301badff32da7cecad424c94f24c58b55703d7f533f4e,0957c05364550121e18301badff32da7cecad424c94f24c58b55703d7f533f4e,1614,1614
public_release/spine-divider-residuals/results/phase04/active_impedance_operating_point.csv,unchanged,01241dd0013e6fe74bffdbd97890b616e928b61ab180479237285880b10b52c8,01241dd0013e6fe74bffdbd97890b616e928b61ab180479237285880b10b52c8,1658,1658
public_release/spine-divider-residuals/results/phase04/active_multivariable_diagnostic.csv,unchanged,676fee98bac5999b86b6087290d9f356cdd5e445e9a969d6fde580bd0b621889,676fee98bac5999b86b6087290d9f356cdd5e445e9a969d6fde580bd0b621889,473,473
public_release/spine-divider-residuals/results/phase04/active_predictor_comparison.csv,unchanged,5598013db0755e40ff2a9200c6b9facf4e2bdb45aa30aa579bd85cdc2c49baa4,5598013db0755e40ff2a9200c6b9facf4e2bdb45aa30aa579bd85cdc2c49baa4,27797,27797
public_release/spine-divider-residuals/results/phase04/active_protocol_library.csv,unchanged,953bb10520b03f1c3d6638ff84886a81cfe0ce582f47c8c0d425e33d4eaa9970,953bb10520b03f1c3d6638ff84886a81cfe0ce582f47c8c0d425e33d4eaa9970,5372,5372
public_release/spine-divider-residuals/results/phase04/active_smi_challenge_suite.csv,unchanged,2b3839a2b1b37aaeb00e26c662ac740da96d582dc24524323d7d8fc7d6af4257,2b3839a2b1b37aaeb00e26c662ac740da96d582dc24524323d7d8fc7d6af4257,24775,24775
public_release/spine-divider-residuals/results/phase04/active_validation.csv,unchanged,93c6738f2ad605a32650392894e4178f8e07632da4d91e5729c7995bde5ed0c0,93c6738f2ad605a32650392894e4178f8e07632da4d91e5729c7995bde5ed0c0,899,899
public_release/spine-divider-residuals/results/phase04/phase04_summary.csv,unchanged,d3b21eac8b11d41cccd2ef89813bc2ff1aacb75fd22cb3c20485407378da7ccc,d3b21eac8b11d41cccd2ef89813bc2ff1aacb75fd22cb3c20485407378da7ccc,2062,2062
public_release/spine-divider-residuals/results/phase05/claim_robustness.csv,unchanged,7d85a8f31021dff23dcc7a626aed841a1a66cd9d516fe95dfd691eaec62af37a,7d85a8f31021dff23dcc7a626aed841a1a66cd9d516fe95dfd691eaec62af37a,880,880
public_release/spine-divider-residuals/results/phase05/counterexample_prevalence.csv,unchanged,ce5c42872f9f683b5f5425f6f22372a1852102fba29f3ab1e2eadada5f5a9897,ce5c42872f9f683b5f5425f6f22372a1852102fba29f3ab1e2eadada5f5a9897,390,390
public_release/spine-divider-residuals/results/phase05/global_uncertainty_samples.csv,unchanged,d5888e404bceb04dc0e6ba14b51ddc841c3e2f1f8c052b3bcc847e7939db55d8,d5888e404bceb04dc0e6ba14b51ddc841c3e2f1f8c052b3bcc847e7939db55d8,65932,65932
public_release/spine-divider-residuals/results/phase05/identifiability_degeneracy_examples.csv,unchanged,cc96f5b27a370ad0775c70d060948cf9505644fb631df0b4dc3fafb2b5254064,cc96f5b27a370ad0775c70d060948cf9505644fb631df0b4dc3fafb2b5254064,21103,21103
public_release/spine-divider-residuals/results/phase05/local_sensitivity.csv,unchanged,eff983792ee069c74904dfc34dbfc3ab2b0d479b456825cf496b8f6bf46311d1,eff983792ee069c74904dfc34dbfc3ab2b0d479b456825cf496b8f6bf46311d1,29398,29398
public_release/spine-divider-residuals/results/phase05/phase05_summary.csv,unchanged,8d3b2242404523fb845342e50b71036cabe3b4bfcb59acb694a8ca40769ef41b,8d3b2242404523fb845342e50b71036cabe3b4bfcb59acb694a8ca40769ef41b,1867,1867
public_release/spine-divider-residuals/results/phase05/phase05_validation.csv,unchanged,b28d5458c9dbb96a5d9030a4eb641fec2348c185ee7d6fd4851484c93d51c165,b28d5458c9dbb96a5d9030a4eb641fec2348c185ee7d6fd4851484c93d51c165,444,444
public_release/spine-divider-residuals/results/phase05/predictor_comparison.csv,unchanged,546f18f29cb0e1e99006f888e0aad848d48c51c137b4fe544bc069f19542034e,546f18f29cb0e1e99006f888e0aad848d48c51c137b4fe544bc069f19542034e,37735,37735
public_release/spine-divider-residuals/results/phase05/radius_uncertainty_class_stability.csv,unchanged,efa77612fa05ff6259c00a0eaacd70f79efb9e04c915ed0515c9ab4cd7d4bace,efa77612fa05ff6259c00a0eaacd70f79efb9e04c915ed0515c9ab4cd7d4bace,10093,10093
public_release/spine-divider-residuals/results/phase05/residual_analysis.csv,unchanged,54bafd0650dc80204fa82f1d8005ed80dff581db501cbe27d6f4bab4b6457e00,54bafd0650dc80204fa82f1d8005ed80dff581db501cbe27d6f4bab4b6457e00,6293,6293
public_release/spine-divider-residuals/results/phase05/uncertainty_decomposition.csv,unchanged,9c4f61362d93d642973b74da3099a3853de8b0ca7f62a2ba0b53187fa5f365f2,9c4f61362d93d642973b74da3099a3853de8b0ca7f62a2ba0b53187fa5f365f2,15319,15319
public_release/spine-divider-residuals/results/phase05/uncertainty_distributions.csv,unchanged,7ce89efad2ca137fa6fad198925175142633e742631809fdcd478697cc74c400,7ce89efad2ca137fa6fad198925175142633e742631809fdcd478697cc74c400,1527,1527
public_release/spine-divider-residuals/results/phase05/uncertainty_summary.csv,unchanged,1e95f473fa54b8b171c409d3903d156e3a728d85813ae2ddcff81c9a87770825,1e95f473fa54b8b171c409d3903d156e3a728d85813ae2ddcff81c9a87770825,1878,1878
public_release/spine-divider-residuals/results/phase05_1/claim_reassessment.csv,unchanged,d5cbab68b30c0612368beb9088fb462209a95f0f03146e7a74a9edc936bef5da,d5cbab68b30c0612368beb9088fb462209a95f0f03146e7a74a9edc936bef5da,1158,1158
public_release/spine-divider-residuals/results/phase05_1/convergence_cause_diagnostics.csv,unchanged,1b9f319fa26039b4d348b1c2b19d9945ce0d13656417b712f7cc7e374d9399b2,1b9f319fa26039b4d348b1c2b19d9945ce0d13656417b712f7cc7e374d9399b2,1214,1214
public_release/spine-divider-residuals/results/phase05_1/counterexample_prevalence_by_n.csv,unchanged,fc0d766c589f3e6877c67a16beac5a0044ff68974b6cb46ac5e105d86ab1c2a1,fc0d766c589f3e6877c67a16beac5a0044ff68974b6cb46ac5e105d86ab1c2a1,1939,1939
public_release/spine-divider-residuals/results/phase05_1/global_uncertainty_samples_N192.csv,unchanged,71fce55d0d296db2c69deb8ebccaa2ac479e9da3ee99deb28977892dfdcefa54,71fce55d0d296db2c69deb8ebccaa2ac479e9da3ee99deb28977892dfdcefa54,131343,131343
public_release/spine-divider-residuals/results/phase05_1/global_uncertainty_samples_N384.csv,unchanged,ade5676015319c7a8adef8a4b5ea7b3ce77500901295d2f5d5d77076b771b1a7,ade5676015319c7a8adef8a4b5ea7b3ce77500901295d2f5d5d77076b771b1a7,262148,262148
public_release/spine-divider-residuals/results/phase05_1/global_uncertainty_samples_N768.csv,unchanged,fc26f412f0e8b44410897f6d03a6e3e524fb8232f70d94f531081960a6ccff7b,fc26f412f0e8b44410897f6d03a6e3e524fb8232f70d94f531081960a6ccff7b,523503,523503
public_release/spine-divider-residuals/results/phase05_1/global_uncertainty_samples_N96.csv,unchanged,9e7bf81837f7250ff7390da0b5c5bd022902e21890446dfc2398c8fe3f1fb72c,9e7bf81837f7250ff7390da0b5c5bd022902e21890446dfc2398c8fe3f1fb72c,65974,65974
public_release/spine-divider-residuals/results/phase05_1/phase05_1_validation.csv,unchanged,6879bdb970780ec95660e92d12a7102e5cc71f1d8784d904ea390162b8e31349,6879bdb970780ec95660e92d12a7102e5cc71f1d8784d904ea390162b8e31349,416,416
public_release/spine-divider-residuals/results/phase05_1/predictor_rankings_by_n.csv,unchanged,adbf6723614118a4dd40c042ab931c8ffc208e37171d4baaf2e5b3c06dd27ae9,adbf6723614118a4dd40c042ab931c8ffc208e37171d4baaf2e5b3c06dd27ae9,55000,55000
public_release/spine-divider-residuals/results/phase05_1/predictor_stability_summary.csv,unchanged,c942dd1da81835d095f0511b70b8895042822e65e7970242e8b0826a6fe0f7ab,c942dd1da81835d095f0511b70b8895042822e65e7970242e8b0826a6fe0f7ab,10858,10858
public_release/spine-divider-residuals/results/phase05_1/progressive_convergence_deltas.csv,unchanged,e2697f45b5e5d9793a92c4721bf87f31b3bd81a8474ff042a481743369cefe1a,e2697f45b5e5d9793a92c4721bf87f31b3bd81a8474ff042a481743369cefe1a,10257,10257
public_release/spine-divider-residuals/results/phase05_1/progressive_uncertainty_summary.csv,unchanged,7f50d68ac1c4c8507eb72a573728deb697f7610e60fc0249cc45b9fd94c603ed,7f50d68ac1c4c8507eb72a573728deb697f7610e60fc0249cc45b9fd94c603ed,7420,7420
public_release/spine-divider-residuals/results/phase05_1/radius_boundary_examples.csv,unchanged,413f035bf08276e0923c4cd55f7f3300fa9f867b35f647007db469401c5e4af8,413f035bf08276e0923c4cd55f7f3300fa9f867b35f647007db469401c5e4af8,7237,7237
public_release/spine-divider-residuals/results/phase05_1/radius_only_uncertainty.csv,unchanged,b440b489813d93468ed6bf9b282c22909500523965c64333bda020a678aac4c4,b440b489813d93468ed6bf9b282c22909500523965c64333bda020a678aac4c4,260899,260899
public_release/spine-divider-residuals/results/phase05_1/radius_uncertainty_by_n.csv,unchanged,4f55bf130f1c2efe672173cdcd6b076e6ebc9274f0419325c3c06ef313fa8038,4f55bf130f1c2efe672173cdcd6b076e6ebc9274f0419325c3c06ef313fa8038,774,774
public_release/spine-divider-residuals/results/phase06/claim_classification.csv,unchanged,d7ec2061d98c5d480fb84c40bdeb9c9e5b4e174f7169ea72759fcdba5510372e,d7ec2061d98c5d480fb84c40bdeb9c9e5b4e174f7169ea72759fcdba5510372e,1147,1147
public_release/spine-divider-residuals/results/phase06/epilepsy_evidence_table.csv,unchanged,a63ceeacffd0f32b30cbaa7c4a4be4cdfde745723b6e4dbca2022b792d6c982b,a63ceeacffd0f32b30cbaa7c4a4be4cdfde745723b6e4dbca2022b792d6c982b,5785,5785
public_release/spine-divider-residuals/results/phase06/falsifiable_predictions.csv,unchanged,57c6370b27518be70a2d7f66b3816cb9a21337d1ab80c7b18a84fed557ed94d8,57c6370b27518be70a2d7f66b3816cb9a21337d1ab80c7b18a84fed557ed94d8,834,834
public_release/spine-divider-residuals/results/phase06/matched_baseline_comparisons.csv,unchanged,b28578a18ff506d0fb811cfce5312da190eb035b376efed300b4d4f78ae02d21,b28578a18ff506d0fb811cfce5312da190eb035b376efed300b4d4f78ae02d21,27047,27047
public_release/spine-divider-residuals/results/phase06/mechanistic_decomposition.csv,unchanged,87f518abe66d617fb8d9f62010f282ef91e0265dd300894706b1b6c81c4028c4,87f518abe66d617fb8d9f62010f282ef91e0265dd300894706b1b6c81c4028c4,1493,1493
public_release/spine-divider-residuals/results/phase06/phase06_validation.csv,unchanged,45c060a6cff61328f2299d1163a7572c1e29af70c114d7f6058bb326d27860d9,45c060a6cff61328f2299d1163a7572c1e29af70c114d7f6058bb326d27860d9,603,603
public_release/spine-divider-residuals/results/phase06/predictor_table.csv,unchanged,cee86f61ef68b08048f84568399caab8fa23865522c09bd6339225cab68fecb9,cee86f61ef68b08048f84568399caab8fa23865522c09bd6339225cab68fecb9,4929,4929
public_release/spine-divider-residuals/results/phase06/provenance_metadata.csv,unchanged,e4c1b1604199bed111a30d3348446b098ccb2d200e7fcccab62af4f50abd1126,e4c1b1604199bed111a30d3348446b098ccb2d200e7fcccab62af4f50abd1126,164,164
public_release/spine-divider-residuals/results/phase06/scenario_definitions.csv,unchanged,29b5a187b437d62f1bc4283cb2811bef5d590cd24ad9663790743ea45c86df14,29b5a187b437d62f1bc4283cb2811bef5d590cd24ad9663790743ea45c86df14,2393,2393
public_release/spine-divider-residuals/results/phase06/scenario_metrics.csv,unchanged,db80ada87d39b79508aa0ffe4948d349b44bad8fcc6e058cbf0511d9b2fe32fd,db80ada87d39b79508aa0ffe4948d349b44bad8fcc6e058cbf0511d9b2fe32fd,19468,19468
public_release/spine-divider-residuals/results/phase06/scenario_uncertainty_samples.csv,unchanged,eb2d703121c130de9bb25e2270d4539d58abe18405bc78d681a34d15ad7a41fe,eb2d703121c130de9bb25e2270d4539d58abe18405bc78d681a34d15ad7a41fe,61480,61480
public_release/spine-divider-residuals/results/phase06/scenario_uncertainty_summary.csv,unchanged,bbefb5d70af3e879e76e7c9d6bb875f1ba91daeafb9ac22254d81f6b54ab966a,bbefb5d70af3e879e76e7c9d6bb875f1ba91daeafb9ac22254d81f6b54ab966a,6672,6672
public_release/spine-divider-residuals/results/revision_restart/phase1/diagnostic_figures/phase1_absolute_residual_vs_smi.svg,unchanged,43388477ca0c5502dacb7e910038f8887a2d54667d9327a089c7076d3a56b0bc,43388477ca0c5502dacb7e910038f8887a2d54667d9327a089c7076d3a56b0bc,288777,288777
public_release/spine-divider-residuals/results/revision_restart/phase1/diagnostic_figures/phase1_observed_gamma_vs_smi.svg,unchanged,b2c14fde52f87c1295becd6a2e4dd63512e923b4f44c8cf9486c5efa5e804a46,b2c14fde52f87c1295becd6a2e4dd63512e923b4f44c8cf9486c5efa5e804a46,290564,290564
public_release/spine-divider-residuals/results/revision_restart/phase1/diagnostic_figures/phase1_observed_vs_divider.svg,unchanged,558d81acdac846a8fc970d3f9f2e669d90327cb5c20d1592abda501c1bf3694b,558d81acdac846a8fc970d3f9f2e669d90327cb5c20d1592abda501c1bf3694b,290810,290810
public_release/spine-divider-residuals/results/revision_restart/phase1/diagnostic_figures/phase1_residual_vs_smi.svg,unchanged,75f350e976b0251b5ee2f4d5d6d431c019b12bfc98d1813e0f22e7d051cd0908,75f350e976b0251b5ee2f4d5d6d431c019b12bfc98d1813e0f22e7d051cd0908,288741,288741
public_release/spine-divider-residuals/results/revision_restart/phase1/phase1_active_passive_residual_comparison.csv,unchanged,0c3a10e28fd1be5f02f84c12ee1fcf33366a8c4a44113a47db22601735286324,0c3a10e28fd1be5f02f84c12ee1fcf33366a8c4a44113a47db22601735286324,1501,1501
public_release/spine-divider-residuals/results/revision_restart/phase1/phase1_baseline_target_residuals.csv,unchanged,839fdd22c12e7a5bbf0186e98dcffce32d04f2b0ddeb7b5789d381133873e380,839fdd22c12e7a5bbf0186e98dcffce32d04f2b0ddeb7b5789d381133873e380,1817,1817
public_release/spine-divider-residuals/results/revision_restart/phase1/phase1_data_inventory.csv,unchanged,05f43bd65ad585b2dc9829e3bdc0d179bba21c2b1c7124791ab106fc3a14c83b,05f43bd65ad585b2dc9829e3bdc0d179bba21c2b1c7124791ab106fc3a14c83b,20884,20884
public_release/spine-divider-residuals/results/revision_restart/phase1/phase1_divider_residual_rows.csv,unchanged,a66257070e126d29b1569c6522201bce80df840f22fd8d2e813379de92330dc6,a66257070e126d29b1569c6522201bce80df840f22fd8d2e813379de92330dc6,2209873,2209873
public_release/spine-divider-residuals/results/revision_restart/phase1/phase1_divider_residual_summary_by_dataset.csv,unchanged,2d72983402f7d348ea4dd476b910e8b8b00242a67b108c4d219aa8879b558a47,2d72983402f7d348ea4dd476b910e8b8b00242a67b108c4d219aa8879b558a47,6489,6489
public_release/spine-divider-residuals/results/revision_restart/phase1/phase1_divider_residual_summary_by_regime.csv,unchanged,8b75f3737841d34c0dad5fc35de775f16255805f193da8986f41c5b51bbf70cd,8b75f3737841d34c0dad5fc35de775f16255805f193da8986f41c5b51bbf70cd,6745,6745
public_release/spine-divider-residuals/results/revision_restart/phase1/phase1_protected_hash_comparison.csv,unchanged,0b1b2862c2e6a0beb4e9c8a529db72891b385b80f38a5241a680d5865b383d96,0b1b2862c2e6a0beb4e9c8a529db72891b385b80f38a5241a680d5865b383d96,31573,31573
public_release/spine-divider-residuals/results/revision_restart/phase1/phase1_protected_hashes_after.csv,unchanged,c846d88de4f079ed49f3eea007b186b811c042cb3a29bf4cfbb9fa9dcc25a509,c846d88de4f079ed49f3eea007b186b811c042cb3a29bf4cfbb9fa9dcc25a509,18914,18914
public_release/spine-divider-residuals/results/revision_restart/phase1/phase1_protected_hashes_before.csv,unchanged,68113d0ff8636abc79cf9093ec78f90f4bef08101d2d4df3f02744843762c8b3,68113d0ff8636abc79cf9093ec78f90f4bef08101d2d4df3f02744843762c8b3,19862,19862
public_release/spine-divider-residuals/results/revision_restart/phase1/phase1_residual_outlier_cases.csv,unchanged,062ecea7cb4a0d9144a79688c1db9240b1ce3c8aa23cbb1f917fd6773498bc5b,062ecea7cb4a0d9144a79688c1db9240b1ce3c8aa23cbb1f917fd6773498bc5b,24856,24856
public_release/spine-divider-residuals/results/revision_restart/phase1/phase1_source_manifest.csv,unchanged,2a8a67465ac6140606457f35672877b740bbec3d212d18cf487a213f7c36d1a7,2a8a67465ac6140606457f35672877b740bbec3d212d18cf487a213f7c36d1a7,55933,55933
public_release/spine-divider-residuals/results/revision_restart/phase2/diagnostic_figures/phase2_attached_vs_omitted_rind.svg,unchanged,ba2ab703d847d24151d17c5dedbf91ec6853a0d86d9b12acbe8dd3b06f3ae166,ba2ab703d847d24151d17c5dedbf91ec6853a0d86d9b12acbe8dd3b06f3ae166,289509,289509
public_release/spine-divider-residuals/results/revision_restart/phase2/diagnostic_figures/phase2_attached_vs_omitted_smi.svg,unchanged,1175bb4f2908daa40bbf590660ea0b89ede9ad4f88429da94d974dff19ffdfda,1175bb4f2908daa40bbf590660ea0b89ede9ad4f88429da94d974dff19ffdfda,286591,286591
public_release/spine-divider-residuals/results/revision_restart/phase2/diagnostic_figures/phase2_observed_local_vs_gamma_divider.svg,unchanged,eb45c7857256e99ae7bd1c73de65b2030d24c015e91277c39f368084d4750f26,eb45c7857256e99ae7bd1c73de65b2030d24c015e91277c39f368084d4750f26,289547,289547
public_release/spine-divider-residuals/results/revision_restart/phase2/diagnostic_figures/phase2_residual_vs_dynamic_smi.svg,unchanged,0e93ae01121ac65b20e70b24bf273c2cad002f29cc50fb2d4f0da813727e98eb,0e93ae01121ac65b20e70b24bf273c2cad002f29cc50fb2d4f0da813727e98eb,247980,247980
public_release/spine-divider-residuals/results/revision_restart/phase2/diagnostic_figures/phase2_residual_vs_r_in_d.svg,unchanged,ff9dc77dcdae8b8bbbff2c0f73e7abf979b29330d12a8d4c54b7f96957d5c604,ff9dc77dcdae8b8bbbff2c0f73e7abf979b29330d12a8d4c54b7f96957d5c604,289728,289728
public_release/spine-divider-residuals/results/revision_restart/phase2/diagnostic_figures/phase2_residual_vs_r_neck.svg,unchanged,fa7461f7b40c391e7d63b4d5b3a01b9a02525ce7dc10c88b4276d1713eb8de3c,fa7461f7b40c391e7d63b4d5b3a01b9a02525ce7dc10c88b4276d1713eb8de3c,288031,288031
public_release/spine-divider-residuals/results/revision_restart/phase2/diagnostic_figures/phase2_residual_vs_smi.svg,unchanged,9ad40d9b0ec0e2917532bafd64522a98598b4600da5eb2c03582ba5415229b64,9ad40d9b0ec0e2917532bafd64522a98598b4600da5eb2c03582ba5415229b64,287740,287740
public_release/spine-divider-residuals/results/revision_restart/phase2/phase2_descriptor_recommendation_table.csv,unchanged,e068b0dd23ce9f49ef811e8805cc40870a0167ea4e404168c168b838099e7e64,e068b0dd23ce9f49ef811e8805cc40870a0167ea4e404168c168b838099e7e64,31538,31538
public_release/spine-divider-residuals/results/revision_restart/phase2/phase2_ratio_vs_components_model_comparison.csv,unchanged,ade4418e90f4c2a611025048cddc083803cd741b5f1b4bc26f96c60bc93b3525,ade4418e90f4c2a611025048cddc083803cd741b5f1b4bc26f96c60bc93b3525,227992,227992
public_release/spine-divider-residuals/results/revision_restart/phase2/phase2_residual_predictor_summary.csv,unchanged,eaa7b54bca26ebdd6fb1f999249464ba2debbd015ccb174c9afe6f70aba1b6a5,eaa7b54bca26ebdd6fb1f999249464ba2debbd015ccb174c9afe6f70aba1b6a5,10278,10278
public_release/spine-divider-residuals/results/revision_restart/phase2/phase2_scalar_descriptor_correlations.csv,unchanged,5a65a730f8ef5c2955152eab286b07ad7eb0d5ba1e6c7edb3b4a0234a33cabdf,5a65a730f8ef5c2955152eab286b07ad7eb0d5ba1e6c7edb3b4a0234a33cabdf,104650,104650
public_release/spine-divider-residuals/results/revision_restart/phase2/phase2_source_manifest.csv,unchanged,5b9ef57cf4d766a6d2863f07ac94e1025062fa0b653d7af6732de0768056412e,5b9ef57cf4d766a6d2863f07ac94e1025062fa0b653d7af6732de0768056412e,29629,29629
public_release/spine-divider-residuals/results/revision_restart/phase2/phase2_spine_omitted_vs_attached_rind.csv,unchanged,e2f70ffcef8f6739d9970ae47cfd40bc2d8b044ea9bc4a582869f1c05791de27,e2f70ffcef8f6739d9970ae47cfd40bc2d8b044ea9bc4a582869f1c05791de27,2162975,2162975
