protected_root,path,size_bytes,sha256
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig3_load_normalization.pdf,85911,2c983f47d011231bd8bc900188e13cfe172633e213fddddd7ba302e5bb955dad
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig3_load_normalization.png,32419,9e2246ed34ec45277ffddbcfa967e77457b68645d7fb00f5ad93dae6a58dbc9f
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig3_load_normalization.svg,97936,6f1db2e8d194c86531a8b4bc14af885cc54bede5c730cf7f291e5722f3568393
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig4_passive_domain.pdf,83468,a44d32086ed56b2e90e198a3e314d6da0373468cc5bdb00b05660dc7758b6388
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig4_passive_domain.png,32132,952ab9f7219d0f7f260a8211085a980d2a36cbd3f4e36c423568c2c8fb0befb7
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig4_passive_domain.svg,14156,c36b726c07b141aded3bb31936a19bef90e541a2900c85b56a5a898c7093c5eb
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig5_passive_limitations.pdf,89337,f49533973532c1f3a0588d34e4a32873687c80df11fa381771c762d5742e5032
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig5_passive_limitations.png,30748,3a94a9d0347bc01c971f8585dc3eaf5c5000f59e953d928c3b250822671920c6
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig5_passive_limitations.svg,19332,e0556eca7ee6abfd54a2de9940304057652dd32ae682cc1a258d5866225008b4
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig6_active_domain.pdf,86585,99a9f4fa666ef7c46962ab35a7ad310a32aa16bbd92d52ac633fdc130285ec8f
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig6_active_domain.png,31134,a57712a861f18a6ce8b0ce9071b854163bf4c507289bb847da035abff0d6c9cc
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig6_active_domain.svg,23861,d2c75967536dbf9302020f9694a37ba5ec34d8bc43ff639a0745ef7ca5a9769e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig7_uncertainty_radius.pdf,83047,53a2bfbc8355e2eaa82f7e3bce9cb250e88737b260929be97f6ea93b1a0cf8ec
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig7_uncertainty_radius.png,33625,7ff23c644f40ba11cad2902a9f13656642d6dacf6a431a45e411bddf731d9de6
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig7_uncertainty_radius.svg,18170,fdaaff1769b32019055f34c2518715b54847b750c7e43d39be9179fed2207e97
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig8_summary.pdf,93692,e2a1da6829971f3c146304aee937ecae026f373482e960f5f907c27212860e26
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig8_summary.png,49360,f891b5dd148eaa5b973a029ad6f9e755740987cd1a86be838fa4580df1394533
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\Fig8_summary.svg,10331,6a78cb8d6b2f49ec5178eb14fa1254b761f11ab32861570ebf07b86ddba6fedc
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS1_fixed_load_heatmap.pdf,76982,a347a10de56fe410c572752d78f9ba261db68154dff7022d8679fa356e214b35
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS1_fixed_load_heatmap.png,22857,83b93e2514ed56b0da50427877f9e4bfa0e0ec8eb4ce5d5b1b9289d11118d72e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS1_fixed_load_heatmap.svg,58551,e1b113903cf64af6d700b587c2ac3fc5c39f01c324c2b6acd12344cc2d688c2d
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS2_dt_convergence.pdf,30597,aabc6ec3a1c842c6a25b1e0e42bd98eb06f7a11b754011c79a28d9fd39e522bb
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS2_dt_convergence.png,12672,6ae83d2cf46c6e0c59d8caa95041813403470cb04e79ddfc8d06ec5ca01cf049
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS2_dt_convergence.svg,3113,9747da72b874aac4df8ac071cd7e8f1a1dc6d2d90a10ae040d0f30020f182bae
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS3_spatial_convergence.pdf,31330,f1f0a9885a43315fc26c1c04f14d4a1ecf25ac4595b682ea055635625d50dfb5
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS3_spatial_convergence.png,14674,64cb12de67c4dd081302cbc802bba10dee07fad0b37fd2500dff5cac92f021e2
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS3_spatial_convergence.svg,3806,7391fb0d2ba4461f588977b26cc9e8ef33f457fafaf0cda830b4f7c94df25abb
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS4_neck_models.pdf,28060,7c92f0970c35fcbf8c666a780687c1ab3d7fb436c6b0168f4ed9521b48ff7b82
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS4_neck_models.png,11926,34f29091309f42831b5aa2045b7a1a96af345e8438a135e12f5453fea0e59f3e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS4_neck_models.svg,4247,5f791708cf1c8cc85ed172dd9355ab9d099ece1b10ee30210e4a5b6d2cd40fca
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS5_smi_interval_width.pdf,28874,e0cb1d24d109cb396156778ccd5dc753bffcf78c5469fed8309f93ecc4b06dc7
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS5_smi_interval_width.png,13287,27f3c88ddbe3f4503e6950da171c23a63f98d3420d8f10ec4841c711b6b30402
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS5_smi_interval_width.svg,4103,29e5721fd873d863866bee1a6b862bb435c28649874d5b1c43c9764cfa120eba
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS6_active_protocol_strength.pdf,38391,70b182c5ba4780e7fc43b89d941d8f547e22082d17702b541cfbd43d0260e142
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS6_active_protocol_strength.png,14535,51bb131ef274a38939bc07ab7bb5715b8285f5703bb61e622fe49896d2c114e2
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS6_active_protocol_strength.svg,6121,c11492652a85cb0185ec070f823dd74c48f75ec4553aee32b68b0e9978d0ce06
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS7_active_impedance.pdf,28906,8d51c08ad5b6e9302c5201a4125b97bbbc66a74506a0206557412e57e2df13c8
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS7_active_impedance.png,12744,d8d6a8e19d2dbf922416b579b94324de1439ff42c0b2c6d49c1738af333422fd
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS7_active_impedance.svg,5034,c6d9226e66141307463223ea33e1eac50bd189fa67564e2266e83512ce3a89b8
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS8_phase06_smi_amplitude.pdf,27738,be0d34ddf5cf34be85cdea62ad6a978288b059d19c2aef82aaf34e6d4c223483
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS8_phase06_smi_amplitude.png,9707,bd429264bf43027f463fe9cdc73338e9abd24c203e33e3cf320ecca80cd1456d
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS8_phase06_smi_amplitude.svg,5826,52bd0fe8614350fb509d90b7f187a0b09a2f9e7dab00e0167afe54d17aabca9b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS9_phase06_uncertainty.pdf,41668,2e7ee066930706f86b93ebee26490c156ca5b5f32c902a1ef5b28bd3ca2ae213
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS9_phase06_uncertainty.png,17221,21ca2c78d8a5e04c69bb8597d8f8eabaf3aa99ca488be5a77fbacc882bbd6902
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\figures_publication\FigS9_phase06_uncertainty.svg,11032,342d93ef81710b08fd42939bb4f9ea3bfae419ebb0c527ff77894fc588581c6a
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\FORMATTING_FIX_REPORT.md,1728,cd914c51a272a0e683b8b6254ca2966347bdf3e8ae2a5f3616224adae3b46928
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\JOURNAL_TARGET_ASSESSMENT.md,8372,92eadb769a7c388dbe20bb87d7ca3a5fdf93294b26010bb0efdcc22e2e882674
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\LATEX_PRODUCTION_AUDIT.md,3444,b56e8fbdbb90902eabc29aa574fcd440bd6ccbc7cf263b029395cdeac0948848
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\LATEX_VALIDATION_REPORT.md,2571,fc486ae1af2e2ecd3ed8ad3e5865c9874130e83ffbdcdfbe3d45e8b36dd76843
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\main_blinded.pdf,1069863,743a73e340422b52b603a375ece4aaf2808afea885b4b4bb64bd1d9652d251c5
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\main_blinded.tex,1335,df03a21173d10326b9ca633ebf8eb377a0232e5f36db1715077ec81ca448fb83
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\main_unblinded.pdf,936078,48eeca7b7c71adab978b180408fe00cf0cbd2a9aac0a179fa895da0c0938bb36
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\main_unblinded.tex,631,8ad7e2c041fe1ebe3d687aed1aab8a871c72c36753106ac3488afc86ad832abd
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\metadata.tex,1919,2f8a48c78cecf9a6eff25737d23b80b5646b2096981001919efabf5ce206bed2
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\NUMERICAL_VERIFICATION_REPORT.md,5789,81068cb4d0bca70660743b1ff7a01a45c146d514cfd70a38f68ef6917adbcdfe
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\preamble.tex,1468,7abfd3c0732f979b7b5a1540c2bb2fb8595643e141ea3aeddcc288d3e710bf27
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\PUBLICATION_GUIDE.md,1326,c74435c5e05feabb92306d165a90264ed5f14f8aa6e07cad9b62c40eb2bc676c
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\PUBLISHER_PROOF_REPORT.md,2377,85a54e176f29df2787a858a5ebf35c39bc24cf642219325fa2ea55f508d52698
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\references.bib,12095,9abcea1e4570831707abde0af2bc15c3df803771d1ad4e7d76fde50cf2b964b2
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\render_figure_pdfs.py,6979,a3a7284d418bbbc00f73003510eaff888bcf3d99bfb1af5807ddbb31ff5ae6a2
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_ANALYSIS_REQUIREMENTS_SPEC.md,5306,c07892dbb4d3b9708f22fc4c710d4315ec0a0c5c5034a3afd73dcaad70cf3777
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_DECISION_QUEUES.md,3693,6421a6e823d90ad0bdb83646c6e5cca6704d764854a73ffb85583c77d2d51067
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_EXECUTIVE_TRIAGE.md,4456,044534caff4a628618feecdeb445a73431b5db6e335cbbc51b5849b626e53bc8
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_EXTERNAL_REVIEW_SOURCE.md,25773,cc62eef531bf6bc07ff6d19b8196156a6c8dc28258ebfbe1b04899152a82f7ee
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_FIGURE_SVG_SEARCH_RAW_HITS.csv,4156,f733b28168a8bc6ba5c48b853b5ac9f360cedf8f1bdc9f46c5e15c690a0725f0
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_NEXT_PHASE_HANDOFF.md,4127,66adf54a1ff79a2e6374c80de570c5ebdf69938e02e2daffe79581790fd0562e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_PDF_TEXT_SEARCH_RAW_HITS.csv,24488,820f87611ed87dd57a8e60603be41463682fe7f929a5dc687996293199b4cfea
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_PHASE_ARCHITECTURE.md,6453,e9c7d8958473a507217a985b4c69fed4f8276c7bc7571e297252358e0f5e1c74
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_PROTECTED_HASHES_AFTER.csv,24016,a00a325f3728b1aeec55f30899e206b7c6c0ba9543cc8c06c7e68408b8bdde93
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_PROTECTED_HASHES_BEFORE.csv,24016,a00a325f3728b1aeec55f30899e206b7c6c0ba9543cc8c06c7e68408b8bdde93
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_REVIEW_RESPONSE_MATRIX.csv,13734,c882330924f21a06ad0972ce81bcc0cb360f1fe5934f7fd396fa2426ab08907e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_REVISED_THESIS_BLUEPRINT.md,4134,74b9e75d76cde477530655cc237d55a2e5fd4f499596dc4fb26ed61787fdcb94
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_RISK_REGISTER.md,3171,bc5e608bbcdd519cdadda2dfe3c1b1aec0f0c612d08df7403f46d3346260d029
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_STATIC_SEARCH_AUDIT.md,4853,7e1f0cb1a063d964802e7b1d4ddb7c071ecc4dcb6746bdd790d4b9da8fe997bf
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE0_STATIC_SEARCH_RAW_HITS.csv,127047,c5ff3a10345c2e985bcc544cceafd33077a2f4b0fe0c3c0ee4bcb130c378b85a
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE1_ANALYTIC_DIVIDER_DERIVATION.md,3773,76b55d22e1bcd50621852e5c9690c680c16c51496a1404ffaa870cc1209d5052
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE1_CLAIM_REASSESSMENT.md,3139,70fbe088a67952c40460c4993166ad34c5fa71416f9c780769ebe949a353bcef
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE1_DATA_INVENTORY.md,4208,91ae549552ceb9cc4e02a174fca1bbf0ef9c1c515fa000c537321e12aa88589d
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE1_DIAGNOSTIC_FIGURE_NOTES.md,2037,5bca34361053a431ad2c4fc96c890676b08ec4db4187400ba409e637657ee7f1
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE1_MANUSCRIPT_INSERT_DRAFT.md,3533,80564958fce8aeede56c2d71c2bba0dff1f1f60e29d8d9d2f8ff92ef75a3735b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE1_NEXT_PHASE_HANDOFF.md,3562,1f9177c5c1c6c7a209228f8c75f0dfc5ea73a4cd9c35208cbc648dd72d85774b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE1_RESIDUAL_ANALYSIS_REPORT.md,5861,fdf72d0d5275a0ed5da6d239de50eb9397d397dffea7a03a6b223e7fba128784
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE1_STATIC_LANGUAGE_AUDIT.md,2482,403ca733d12df9b1f5c032fa22f568b27b3b34eee5f25c6515a98491b5bcbca7
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE1_STATIC_LANGUAGE_RAW_HITS.csv,56707,8b2db8098975fb968f5f266a1bda024dd5ee03c1c04c6b22343ed4d1727496dc
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE2_CLAIM_REASSESSMENT.md,5802,28e3f017ce6defb603c00f2dd1dceac63c079a00c25aef0d6af61ff96947b0f9
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE2_DESCRIPTOR_VALUE_ANALYSIS_REPORT.md,7797,9fe021b9311a47b02c204747fe80ffb199e727257d5f002b2b27e25fafc63a88
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE2_DIAGNOSTIC_FIGURE_NOTES.md,1228,30c7bca08134399a24e5eeca80b05e2cb8b1f6d24bb1b6a83c07bf31694c985a
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE2_MANUSCRIPT_INSERT_DRAFT.md,3693,243a8cbbd3f8acf62f949acdcc73f3a477b53336f2bddf4849c82cf2cf67228a
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE2_NAMING_AND_NOVELTY_IMPLICATIONS.md,3363,30dfa0bf8933a89952ca65498d2c96045de787f6674be7bf5f343776ef7154a2
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE2_NEXT_PHASE_HANDOFF.md,3476,177e8e6c537905abe182a995c2aed9e264a9a6df622addf5d4ecba942c342f35
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE2_STATIC_LANGUAGE_AUDIT.md,3366,f10ad9b949a6e5ebf12b81a0917b8d9c7c66fa3ebb872d1c75327f14d6c0e322
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE3_CLAIM_REFRAMING_TABLE.csv,3693,707dc697e7f1f0c07c7ca49184c6b502ffb21d0c8f9b8f57114a07263a7fa98d
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE3_HIGH_SMI_COVERAGE_REPORT.md,2232,08f5816f2d43b179842030037a4d7b15c3c99806a054ba274862b65c931a0355
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE3_INTERVAL_REFRAMING_REPORT.md,2277,97c9c1936839cf157dfd31a0ef523e6769f170438819be3ee799d84a2aa616b9
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE3_MANUSCRIPT_INSERT_DRAFT.md,3402,a9c6cc1cd41bd54ea0d64e68fdadf0be0ab5e645855837dc7bc3813d7202246b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE3_NEXT_PHASE_HANDOFF.md,2392,9f36b12be36109bbae5e1463624a7337f62289303d6a71ad344cb07605399711
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE3_PREDICTOR_LANGUAGE_REPORT.md,2319,203a673aec5ab474e83906a59370a796ef5938a3885fd6dc8884efa51254b005
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE3_STATISTICAL_LANGUAGE_AUDIT.csv,364239,ac99843ec5c1f232697b52447867a730ab3b64032d94ca8d219318f2ff1fe6c7
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE3_STATISTICAL_REFRAMING_REPORT.md,4055,b7ed8f744fda021543a371dde48f0f755691052817e2fe46bb538778b7dc8787
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE4_CLAIM_REASSESSMENT.md,4477,e43113a8a1f1ef78d3bc39ebc9b66de0f65ddb9485e784b0c905ea35d1c86f49
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE4_MANUSCRIPT_INSERT_DRAFT.md,3098,24613ebec6913beca12dfd72d4042f13c32c5bc77236aaa11fa4a40c624d0ece
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE4_NEXT_PHASE_HANDOFF.md,2399,160e7a0c40d3cf1dce209dcc971dabfe9f9d614de4b5af6e7a6fd009d622d216
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE4_VALIDATION_INTERPRETATION.md,5243,a42ec91921dc15939e74d49724e4d5d2f574a1ca23e7fd34df7f51c29d515b44
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE4_VALIDATION_STRATEGY.md,5059,6fb8e8f034107f3812aeb3daf08c7ed00eb9811f0020fddb7bda527c099cc68e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE5_AVAILABILITY_LANGUAGE_OPTIONS.md,1081,add84cee98309b467d1af6cc1d0170f47c265158a10d2312583277971edf5af8
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE5_BLINDED_PACKAGE_IDENTIFIER_AUDIT.md,1036,1db5f98c21086ea1c20e365a8e01de6403de2b24f6774d6e8c8ff22df99b09c7
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE5_LICENSE_IP_DECISION_CHECKLIST.md,769,449c8692b18cfa03c5120fe342aa1fb9cc78f2b810f753502cf1b889e3da4e57
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE5_NEXT_PHASE_HANDOFF.md,818,6ee9ac2d801e1654c18f2943373ad7a4ee5d9a5c47f8d73824770213f1cc5a9b
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE5_PACKAGE_CONTENT_AUDIT.md,1470,2cb98998fa566c5248a71abacf20318f0ea4c579075e7ede11d8eb32f48a3752
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE5_PACKAGE_MANIFEST_SUMMARY.md,858,c0e7c74f094be3c9f17d5ae49cf28966ceed9a0c81e25fd60464c952b7e9abee
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE5_RELEASE_READINESS_RISK_REGISTER.md,1012,a70ab73e9476237900eebf0d0d72c4712a926ce35d5014eb004310658cc68353
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE5_REPOSITORY_ARCHIVAL_PLAN.md,1189,2337c88bc11db2fd2c625fc2daeefc343bad437ae02314d7a62e3bc6a84c4554
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE6_AVAILABILITY_LANGUAGE_FINAL_OPTIONS.md,3990,2b6eda3b3d830f204aa8ad236b3ca72ea3d2a026e4f840802d5f3446b02c2360
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE6_FIGURE_TABLE_UPDATE_BLUEPRINT.md,6189,dccb256016b55ec92d24f1ab66284ad4c9ad5e388be1e099ac8cb765d5fdf048
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE6_NEXT_PHASE_HANDOFF.md,1497,0f6235d02f0f55f328f396c9083c06f2f2f78544b9242f7b6794f289f3bfe2c8
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE6_PHASE7_PROMPT_DRAFT.md,3703,4e56d7432adceecb870a6e1ab0e1ace512b70bcaf83a67b322f38be21a1a3373
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE6_PRE_SUBMISSION_RISK_REVIEW.md,3652,2fe589640a252da6fc94680d5332ea2a864c91094ceebd57ab199e2aef5eb4cb
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE6_RESPONSE_TO_EXTERNAL_REVIEW_MATRIX.csv,18051,5e03b3d19a33c0f06d5afced9fb99444a14e84b8819f981544e06b9d60e454b6
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE6_REVISED_THESIS_AND_CLAIM_ARCHITECTURE.md,8187,5b8563aef53eadb3cfcf390288d9d43019f4bfd45c1548b526dbb2efa204dcfc
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE6_SECTION_REWRITE_BLUEPRINT.md,12500,d8c53989b8d0cf7fd7f88fdc762988a00dcc8f6f37fef0d567bc7f974028bea7
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE6_TITLE_AND_METRIC_NAME_RECOMMENDATION.md,3303,41bc82a7e69cad262e520d1d10f7c01127038898d832cf3b34e33103e1979776
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE7_AVAILABILITY_AND_BLINDING_AUDIT.md,1134,d60a1dd7a59c41c20a0b9352e6305888a2242c0838451e350c6ba9a46878227f
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE7_CLAIM_UPDATE_LOG.csv,4566,1c70c3368d99cdd91bddb701c6a030112b3e2dbcef1618f4b1a12ff47023a30e
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE7_FIGURE_UPDATE_REPORT.md,1532,1fe9f4a864e6417d92d7ba1dc807c676c90b6620e46f8a43d5d9f46df80d4c80
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE7_LATEX_STATIC_OR_BUILD_REPORT.md,1196,bcde611cfa5bd55650f90e9dcc666b004ef2f4512a9dd84786bf02261b3f9e70
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE7_MANUSCRIPT_REWRITE_REPORT.md,3177,f71a50a05fbf38da02354b86969b52a7714bc4a66a840f84d64aae6fac36da19
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE7_NEXT_PHASE_HANDOFF.md,1678,dc74145e6e0797607b71b18f03750ac5689a52f66b5e2baa38c92c2f05e35ded
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE7_STATIC_LANGUAGE_AUDIT.md,1573,9cb154c9914271bad121a5c3859598f92d8c1dd0ed905acfcf7bccd6f58642ef
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE7_TABLE_UPDATE_REPORT.md,1682,50b0256ada3f3470573a7cd6c56f0866212b92fa70ce9a36efda3f6cf8b27568
public_release\spine-divider-residuals,public_release\spine-divider-residuals\manuscript\revision_restart\PHASE8_BUILD_AND_VALIDATION_REPORT.md,2687,d934bc3225ea197fad0ed0caa071719f00f3b6f978a920061dbe132495d25dbe
